"","eventID","occurrenceID","eventDate","scientificName","scientificNameID","verbatimIdentification","occurrenceStatus","basisOfRecord","individualCount","associatedTaxa","occurrenceRemarks","taxonRank","kingdom","phylum","class","order","family","genus"
"1801","VK906_20090910_RB09GOM404","RB-09-GOM-404_1",2009-09-10,"Cossuridae","urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205","Cossuridae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Cossuridae",
"1802","VK906_20090910_RB09GOM404","RB-09-GOM-404_2",2009-09-10,"Fauveliopsidae","urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298","Fauveliopsidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Fauveliopsidae",
"1803","VK906_20090910_RB09GOM404","RB-09-GOM-404_3",2009-09-10,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Nemertea",,,,
"1804","VK906_20090910_RB09GOM404","RB-09-GOM-404_4",2009-09-10,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",,,,
"1805","VK906_20090910_RB09GOM404","RB-09-GOM-404_5",2009-09-10,"Sipuncula","urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520","Sipuncula","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Order","Animalia","Annelida",,"Sipuncula",,
"1806","VK906_20090910_RB09GOM405","RB-09-GOM-405_1",2009-09-10,"Acrocirridae","urn:lsid:marinespecies.org:taxname:920, urn:lsid:itis.gov:itis_tsn: 67188","Acrocirridae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Acrocirridae",
"1807","VK906_20090910_RB09GOM405","RB-09-GOM-405_2",2009-09-10,"Ampharetidae","urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718","Ampharetidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Ampharetidae",
"1808","VK906_20090910_RB09GOM405","RB-09-GOM-405_3",2009-09-10,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Bivalvia",,,
"1809","VK906_20090910_RB09GOM405","RB-09-GOM-405_4",2009-09-10,"Dorvilleidae","urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478","Dorvilleidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae",
"1810","VK906_20090910_RB09GOM405","RB-09-GOM-405_5",2009-09-10,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",,,
"1811","VK906_20090910_RB09GOM405","RB-09-GOM-405_6",2009-09-10,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Maldanidae",
"1812","VK906_20090910_RB09GOM405","RB-09-GOM-405_7",2009-09-10,"Nerillidae","urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397","Nerillidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Nerillidae",
"1813","VK906_20090910_RB09GOM405","RB-09-GOM-405_8",2009-09-10,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Oweniidae",
"1814","VK906_20090910_RB09GOM405","RB-09-GOM-405_9",2009-09-10,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",,,,
"1815","VK906_20090910_RB09GOM405","RB-09-GOM-405_10",2009-09-10,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",
"1816","VK906_20090910_RB09GOM405","RB-09-GOM-405_11",2009-09-10,"Terebellidae","urn:lsid:marinespecies.org:taxname:982, urn:lsid:itis.gov:itis_tsn: 67899","Terebellidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae",
"1817","VK906_20090910_RB09GOM406","RB-09-GOM-406_1",2009-09-10,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Bivalvia",,,
"1818","VK906_20090910_RB09GOM406","RB-09-GOM-406_2",2009-09-10,"Cirratulidae","urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116","Cirratulidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae",
"1819","VK906_20090910_RB09GOM406","RB-09-GOM-406_3",2009-09-10,"Cossuridae","urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205","Cossuridae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Cossuridae",
"1820","VK906_20090910_RB09GOM406","RB-09-GOM-406_4",2009-09-10,"Dorvilleidae","urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478","Dorvilleidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae",
"1821","VK906_20090910_RB09GOM406","RB-09-GOM-406_5",2009-09-10,"Fauveliopsidae","urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298","Fauveliopsidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Fauveliopsidae",
"1822","VK906_20090910_RB09GOM406","RB-09-GOM-406_6",2009-09-10,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",6,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",,,
"1823","VK906_20090910_RB09GOM406","RB-09-GOM-406_7",2009-09-10,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Maldanidae",
"1824","VK906_20090910_RB09GOM406","RB-09-GOM-406_8",2009-09-10,"Orbiniidae","urn:lsid:marinespecies.org:taxname:902, urn:lsid:itis.gov:itis_tsn: 66570","Orbiniidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Orbiniidae",
"1825","VK906_20090910_RB09GOM406","RB-09-GOM-406_9",2009-09-10,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",,,,
"1826","VK906_20090910_RB09GOM406","RB-09-GOM-406_10",2009-09-10,"Serpulidae","urn:lsid:marinespecies.org:taxname:988, urn:lsid:itis.gov:itis_tsn: 68232","Serpulidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae",
"1827","VK906_20090910_RB09GOM407","RB-09-GOM-407_1",2009-09-10,"Acrocirridae","urn:lsid:marinespecies.org:taxname:920, urn:lsid:itis.gov:itis_tsn: 67188","Acrocirridae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Acrocirridae",
"1828","VK906_20090910_RB09GOM407","RB-09-GOM-407_2",2009-09-10,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Bivalvia",,,
"1829","VK906_20090910_RB09GOM407","RB-09-GOM-407_3",2009-09-10,"Capitellidae","urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413","Capitellidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Capitellidae",
"1830","VK906_20090910_RB09GOM407","RB-09-GOM-407_4",2009-09-10,"Cossuridae","urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205","Cossuridae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Cossuridae",
"1831","VK906_20090910_RB09GOM407","RB-09-GOM-407_5",2009-09-10,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",,,
"1832","VK906_20090910_RB09GOM407","RB-09-GOM-407_6",2009-09-10,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Maldanidae",
"1833","VK906_20090910_RB09GOM407","RB-09-GOM-407_7",2009-09-10,"Munnopsidae","urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999","Munnopsidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae",
"1834","VK906_20090910_RB09GOM407","RB-09-GOM-407_8",2009-09-10,"Naididae","urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854","Naididae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Clitellata","Tubificida","Naididae",
"1835","VK906_20090910_RB09GOM407","RB-09-GOM-407_9",2009-09-10,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",,,,
"1836","VK906_20090910_RB09GOM407","RB-09-GOM-407_10",2009-09-10,"Prochaetodermatidae","urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104","Prochaetodermatidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Prochaetodermatidae",
"1837","VK906_20090910_RB09GOM407","RB-09-GOM-407_11",2009-09-10,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",
"1838","VK906_20090910_RB09GOM408","RB-09-GOM-408_1",2009-09-10,"Acrocirridae","urn:lsid:marinespecies.org:taxname:920, urn:lsid:itis.gov:itis_tsn: 67188","Acrocirridae","present","HumanObservation",4,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Acrocirridae",
"1839","VK906_20090910_RB09GOM408","RB-09-GOM-408_2",2009-09-10,"Ampharetidae","urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718","Ampharetidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Ampharetidae",
"1840","VK906_20090910_RB09GOM408","RB-09-GOM-408_3",2009-09-10,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Bivalvia",,,
"1841","VK906_20090910_RB09GOM408","RB-09-GOM-408_4",2009-09-10,"Fauveliopsidae","urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298","Fauveliopsidae","present","HumanObservation",5,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Fauveliopsidae",
"1842","VK906_20090910_RB09GOM408","RB-09-GOM-408_5",2009-09-10,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",6,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",,,
"1843","VK906_20090910_RB09GOM408","RB-09-GOM-408_6",2009-09-10,"Hesionidae","urn:lsid:marinespecies.org:taxname:946, urn:lsid:itis.gov:itis_tsn: 65467","Hesionidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae",
"1844","VK906_20090910_RB09GOM408","RB-09-GOM-408_7",2009-09-10,"Leptocheliidae","urn:lsid:marinespecies.org:taxname:136160, urn:lsid:itis.gov:itis_tsn: 91554","Leptocheliidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Leptocheliidae",
"1845","VK906_20090910_RB09GOM408","RB-09-GOM-408_8",2009-09-10,"Melitidae","urn:lsid:marinespecies.org:taxname:101397, urn:lsid:itis.gov:itis_tsn: 93746","Melitidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae",
"1846","VK906_20090910_RB09GOM408","RB-09-GOM-408_9",2009-09-10,"Nerillidae","urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397","Nerillidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Nerillidae",
"1847","VK906_20090910_RB09GOM408","RB-09-GOM-408_10",2009-09-10,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Oweniidae",
"1848","VK906_20090910_RB09GOM408","RB-09-GOM-408_11",2009-09-10,"Paramunnidae","urn:lsid:marinespecies.org:taxname:118266, urn:lsid:itis.gov:itis_tsn: 93052","Paramunnidae","present","HumanObservation",6,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Paramunnidae",
"1849","VK906_20090910_RB09GOM408","RB-09-GOM-408_12",2009-09-10,"Phoxocephalidae","urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633","Phoxocephalidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae",
"1850","VK906_20090910_RB09GOM408","RB-09-GOM-408_13",2009-09-10,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",,,,
"1851","VK906_20090910_RB09GOM408","RB-09-GOM-408_14",2009-09-10,"Sabellidae","urn:lsid:marinespecies.org:taxname:985, urn:lsid:itis.gov:itis_tsn: 68076","Sabellidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae",
"1852","VK906_20090910_RB09GOM408","RB-09-GOM-408_15",2009-09-10,"Serpulidae","urn:lsid:marinespecies.org:taxname:988, urn:lsid:itis.gov:itis_tsn: 68232","Serpulidae","present","HumanObservation",5,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae",
"1853","VK906_20090910_RB09GOM408","RB-09-GOM-408_16",2009-09-10,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",
"1854","VK906_20090910_RB09GOM408","RB-09-GOM-408_17",2009-09-10,"Stilipedidae","urn:lsid:marinespecies.org:taxname:176940, urn:lsid:itis.gov:itis_tsn: 94984","Stilipedidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Stilipedidae",
"1855","VK906_20090910_RB09GOM408","RB-09-GOM-408_18",2009-09-10,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",5,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",
"1856","VK906_20090910_RB09GOM408","RB-09-GOM-408_19",2009-09-10,"Terebellidae","urn:lsid:marinespecies.org:taxname:982, urn:lsid:itis.gov:itis_tsn: 67899","Terebellidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae",
"1857","VK906_20090910_RB09GOM409","RB-09-GOM-409_1",2009-09-10,"Acrocirridae","urn:lsid:marinespecies.org:taxname:920, urn:lsid:itis.gov:itis_tsn: 67188","Acrocirridae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Acrocirridae",
"1858","VK906_20090910_RB09GOM409","RB-09-GOM-409_2",2009-09-10,"Bryozoa","urn:lsid:marinespecies.org:taxname:146142, urn:lsid:itis.gov:itis_tsn: 155469","Bryozoa","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Bryozoa",,,,
"1859","VK906_20090910_RB09GOM409","RB-09-GOM-409_3",2009-09-10,"Chaetognatha","urn:lsid:marinespecies.org:taxname:2081, urn:lsid:itis.gov:itis_tsn: 158650","Chaetognatha","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Chaetognatha",,,,
"1860","VK906_20090910_RB09GOM409","RB-09-GOM-409_4",2009-09-10,"Desmosomatidae","urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893","Desmosomatidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae",
"1861","VK906_20090910_RB09GOM409","RB-09-GOM-409_5",2009-09-10,"Flabelligeridae","urn:lsid:marinespecies.org:taxname:976, urn:lsid:itis.gov:itis_tsn: 67224","Flabelligeridae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Flabelligeridae",
"1862","VK906_20090910_RB09GOM409","RB-09-GOM-409_6",2009-09-10,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",,,
"1863","VK906_20090910_RB09GOM409","RB-09-GOM-409_7",2009-09-10,"Halacaridae","urn:lsid:marinespecies.org:taxname:1484, urn:lsid:itis.gov:itis_tsn: 82771","Halacaridae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Arachnida","Trombidiformes","Halacaridae",
"1864","VK906_20090910_RB09GOM409","RB-09-GOM-409_8",2009-09-10,"Janiridae","urn:lsid:marinespecies.org:taxname:118258, urn:lsid:itis.gov:itis_tsn: 92810","Janiridae","present","HumanObservation",4,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae",
"1865","VK906_20090910_RB09GOM409","RB-09-GOM-409_9",2009-09-10,"Naididae","urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854","Naididae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Clitellata","Tubificida","Naididae",
"1866","VK906_20090910_RB09GOM409","RB-09-GOM-409_10",2009-09-10,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Oweniidae",
"1867","VK906_20090910_RB09GOM409","RB-09-GOM-409_11",2009-09-10,"Paramunnidae","urn:lsid:marinespecies.org:taxname:118266, urn:lsid:itis.gov:itis_tsn: 93052","Paramunnidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Paramunnidae",
"1868","VK906_20090910_RB09GOM409","RB-09-GOM-409_12",2009-09-10,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"1869","VK906_20090910_RB09GOM409","RB-09-GOM-409_13",2009-09-10,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",,,,
"1870","VK906_20090910_RB09GOM409","RB-09-GOM-409_14",2009-09-10,"Sabellidae","urn:lsid:marinespecies.org:taxname:985, urn:lsid:itis.gov:itis_tsn: 68076","Sabellidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae",
"1871","VK906_20090910_RB09GOM409","RB-09-GOM-409_15",2009-09-10,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",
"1872","VK906_20090910_RB09GOM410","RB-09-GOM-410_1",2009-09-10,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Maldanidae",
"1873","VK906_20090910_RB09GOM410","RB-09-GOM-410_2",2009-09-10,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",,"Oweniidae",
"1874","VK906_20090910_RB09GOM410","RB-09-GOM-410_3",2009-09-10,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",,,,
"1875","VK906_20090910_RB09GOM410","RB-09-GOM-410_4",2009-09-10,"Terebellidae","urn:lsid:marinespecies.org:taxname:982, urn:lsid:itis.gov:itis_tsn: 67899","Terebellidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae",
"1876","VK906_20090918_SJ09GOM046","SJ-09-GOM-046_1",2009-09-18,"Ampharetidae","urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718","Ampharetidae","present","HumanObservation",5,"livesNear: Lophelia","14 to 1000 meters away from Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Ampharetidae",
"1877","VK906_20090918_SJ09GOM046","SJ-09-GOM-046_2",2009-09-18,"Bryozoa","urn:lsid:marinespecies.org:taxname:146142, urn:lsid:itis.gov:itis_tsn: 155469","Bryozoa","present","HumanObservation",1,"livesNear: Lophelia","14 to 1000 meters away from Lophelia","Phylum","Animalia","Bryozoa",,,,
"1878","VK906_20090918_SJ09GOM046","SJ-09-GOM-046_3",2009-09-18,"Caprellidae","urn:lsid:marinespecies.org:taxname:101361, urn:lsid:itis.gov:itis_tsn: 95375","Caprellidae","present","HumanObservation",1,"livesNear: Lophelia","14 to 1000 meters away from Lophelia","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae",
"1879","VK906_20090918_SJ09GOM046","SJ-09-GOM-046_4",2009-09-18,"Fauveliopsidae","urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298","Fauveliopsidae","present","HumanObservation",2,"livesNear: Lophelia","14 to 1000 meters away from Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Fauveliopsidae",
"1880","VK906_20090918_SJ09GOM046","SJ-09-GOM-046_5",2009-09-18,"Hesionidae","urn:lsid:marinespecies.org:taxname:946, urn:lsid:itis.gov:itis_tsn: 65467","Hesionidae","present","HumanObservation",1,"livesNear: Lophelia","14 to 1000 meters away from Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae",
"1881","VK906_20090918_SJ09GOM046","SJ-09-GOM-046_6",2009-09-18,"Leptocheliidae","urn:lsid:marinespecies.org:taxname:136160, urn:lsid:itis.gov:itis_tsn: 91554","Leptocheliidae","present","HumanObservation",1,"livesNear: Lophelia","14 to 1000 meters away from Lophelia","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Leptocheliidae",
"1882","VK906_20090918_SJ09GOM046","SJ-09-GOM-046_7",2009-09-18,"Munnopsidae","urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999","Munnopsidae","present","HumanObservation",1,"livesNear: Lophelia","14 to 1000 meters away from Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae",
