"","eventID","measurementType","measurementTypeID","measurementValue","measurementUnit","measurementUnitID","measurementRemarks"
"680","VK906_20090902_RB09GOM216","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"681","VK906_20090902_RB09GOM216","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"682","VK906_20090902_RB09GOM217","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"683","VK906_20090902_RB09GOM217","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"684","VK906_20090902_RB09GOM217","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","7","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"685","VK906_20090902_RB09GOM218","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"686","VK906_20090902_RB09GOM218","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"687","VK906_20090902_RB09GOM218","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"688","VK906_20090902_RB09GOM219","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"689","VK906_20090902_RB09GOM219","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"690","VK906_20090902_RB09GOM219","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"691","VK906_20090902_RB09GOM220","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"692","VK906_20090902_RB09GOM220","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"693","VK906_20090902_RB09GOM220","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"694","VK906_20090902_RB09GOM221","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"695","VK906_20090902_RB09GOM221","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"696","VK906_20090902_RB09GOM221","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"697","VK906_20090902_RB09GOM222","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"698","VK906_20090902_RB09GOM222","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"699","VK906_20090902_RB09GOM222","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"700","VK906_20090902_RB09GOM223","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"701","VK906_20090902_RB09GOM223","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"702","VK906_20090902_RB09GOM223","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"703","VK906_20090902_RB09GOM224","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"704","VK906_20090902_RB09GOM224","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"705","VK906_20090902_RB09GOM224","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"706","VK906_20090902_RB09GOM225","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"707","VK906_20090902_RB09GOM225","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"708","VK906_20090902_RB09GOM225","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"709","VK906_20090902_RB09GOM226","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"710","VK906_20090902_RB09GOM226","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"711","VK906_20090902_RB09GOM226","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"712","VK826_20090903_RB09GOM230","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"713","VK826_20090903_RB09GOM230","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"714","VK826_20090903_RB09GOM230","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"715","VK826_20090903_RB09GOM231","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"716","VK826_20090903_RB09GOM231","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"717","VK826_20090903_RB09GOM231","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"718","VK826_20090903_RB09GOM232","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"719","VK826_20090903_RB09GOM232","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"720","VK826_20090903_RB09GOM232","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"721","VK826_20090903_RB09GOM233","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"722","VK826_20090903_RB09GOM233","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"723","VK826_20090903_RB09GOM233","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"724","VK826_20090903_RB09GOM234","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"725","VK826_20090903_RB09GOM234","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"726","VK826_20090903_RB09GOM234","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"727","VK826_20090903_RB09GOM235","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"728","VK826_20090903_RB09GOM235","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"729","VK826_20090903_RB09GOM235","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"730","VK826_20090903_RB09GOM236","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"731","VK826_20090903_RB09GOM236","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"732","VK826_20090903_RB09GOM236","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"733","VK826_20090903_RB09GOM237","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"734","VK826_20090903_RB09GOM237","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"735","VK826_20090903_RB09GOM237","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"736","VK826_20090903_RB09GOM238","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"737","VK826_20090903_RB09GOM238","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"738","VK826_20090903_RB09GOM238","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"739","VK826_20090903_RB09GOM242","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"740","VK826_20090903_RB09GOM242","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"741","VK826_20090903_RB09GOM242","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"742","VK826_20090903_RB09GOM243","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"743","VK826_20090903_RB09GOM243","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"744","VK826_20090903_RB09GOM243","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"745","VK826_20090903_RB09GOM244","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"746","VK826_20090903_RB09GOM244","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"747","VK826_20090903_RB09GOM244","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"748","VK826_20090903_RB09GOM245","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"749","VK826_20090903_RB09GOM245","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"750","VK826_20090903_RB09GOM245","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"751","VK826_20090903_RB09GOM246","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"752","VK826_20090903_RB09GOM246","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"753","VK826_20090903_RB09GOM246","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"754","VK826_20090903_RB09GOM247","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"755","VK826_20090903_RB09GOM247","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"756","VK826_20090903_RB09GOM247","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"757","VK826_20090904_RB09GOM262","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"758","VK826_20090904_RB09GOM262","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"759","VK826_20090904_RB09GOM262","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"760","VK826_20090904_RB09GOM263","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"761","VK826_20090904_RB09GOM263","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"762","VK826_20090904_RB09GOM263","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"763","VK826_20090904_RB09GOM264","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"764","VK826_20090904_RB09GOM264","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"765","VK826_20090904_RB09GOM264","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"766","VK826_20090904_RB09GOM266","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"767","VK826_20090904_RB09GOM266","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"768","VK826_20090904_RB09GOM266","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"769","VK826_20090904_RB09GOM267","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"770","VK826_20090904_RB09GOM267","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"771","VK826_20090904_RB09GOM267","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"772","VK826_20090904_RB09GOM297","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"773","VK826_20090904_RB09GOM297","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"774","VK826_20090904_RB09GOM297","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"775","VK906_20090910_RB09GOM402","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"776","VK906_20090910_RB09GOM402","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"777","VK906_20090910_RB09GOM402","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"778","VK906_20090910_RB09GOM403","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"779","VK906_20090910_RB09GOM403","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"780","VK906_20090910_RB09GOM403","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"781","VK906_20090910_RB09GOM404","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"782","VK906_20090910_RB09GOM404","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"783","VK906_20090910_RB09GOM404","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"784","VK906_20090910_RB09GOM405","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"785","VK906_20090910_RB09GOM405","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"786","VK906_20090910_RB09GOM405","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"787","VK906_20090910_RB09GOM406","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"788","VK906_20090910_RB09GOM406","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"789","VK906_20090910_RB09GOM406","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"790","VK906_20090910_RB09GOM407","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"791","VK906_20090910_RB09GOM407","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"792","VK906_20090910_RB09GOM407","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
